"","Species","Extent","X_round","Y_round","Occurrence"
"509","Agrostis.alpina","Alps",4756450,2757050,1
"510","Agrostis.alpina","Alps",4755650,2757150,1
"511","Agrostis.alpina","Alps",4755650,2757250,1
"512","Agrostis.alpina","Alps",4755750,2757450,1
"513","Agrostis.alpina","Alps",4755650,2757550,1
"514","Agrostis.alpina","Alps",4755850,2757550,1
"515","Agrostis.alpina","Alps",4755750,2757750,1
"516","Agrostis.alpina","Alps",4755850,2757750,1
"517","Agrostis.alpina","Alps",4755950,2758250,1
"518","Agrostis.alpina","Alps",4755850,2758350,1
"519","Agrostis.alpina","Alps",4755850,2758450,1
"520","Agrostis.alpina","Alps",4755950,2758450,1
"521","Agrostis.alpina","Schrankogel",4404350,2658750,1
"522","Agrostis.alpina","Schrankogel",4404250,2658650,1
"523","Agrostis.alpina","Schrankogel",4404250,2658550,1
"524","Agrostis.alpina","Schrankogel",4404050,2658250,1
"525","Agrostis.alpina","Schrankogel",4403150,2658750,1
"526","Agrostis.alpina","Schrankogel",4403150,2658650,1
"527","Agrostis.alpina","Schrankogel",4404450,2658850,1
"528","Agrostis.alpina","Schrankogel",4403150,2658150,1
"529","Agrostis.alpina","Schrankogel",4403950,2658150,1
"530","Agrostis.alpina","Schrankogel",4403150,2658350,1
"531","Agrostis.alpina","Schrankogel",4403150,2658250,1
"532","Agrostis.alpina","Schrankogel",4403350,2658250,1
"533","Agrostis.alpina","Schrankogel",4403050,2658750,1
"534","Agrostis.alpina","Schrankogel",4403150,2659850,1
"535","Agrostis.alpina","Schrankogel",4403650,2658650,1
"536","Agrostis.alpina","Schrankogel",4403150,2659450,1
"537","Agrostis.alpina","Schrankogel",4403250,2658450,1
"538","Agrostis.alpina","Schrankogel",4403250,2659450,1
"539","Agrostis.alpina","Schrankogel",4403250,2658950,1
"540","Agrostis.alpina","Schrankogel",4403350,2658550,1
"541","Agrostis.alpina","Schrankogel",4403050,2659550,1
"542","Agrostis.alpina","Schrankogel",4402950,2659750,1
"543","Agrostis.alpina","Schrankogel",4403050,2658850,1
"544","Agrostis.alpina","Schrankogel",4402950,2658950,1
"545","Agrostis.alpina","Schrankogel",4403350,2658350,1
"546","Agrostis.alpina","Schrankogel",4402850,2659350,1
"547","Agrostis.alpina","Schrankogel",4402850,2659250,1
"548","Agrostis.alpina","Schrankogel",4403150,2658050,1
"549","Agrostis.alpina","Schrankogel",4403750,2658150,1
"550","Agrostis.alpina","Schrankogel",4402850,2659450,1
"551","Agrostis.alpina","Schrankogel",4403550,2657950,1
"552","Agrostis.alpina","Schrankogel",4403250,2658750,1
"553","Agrostis.alpina","Schrankogel",4403850,2658050,1
"554","Agrostis.alpina","Schrankogel",4403050,2659950,1
"555","Agrostis.alpina","Schrankogel",4403850,2658250,1
"556","Agrostis.alpina","Schrankogel",4403850,2658650,1
"557","Agrostis.alpina","Schrankogel",4403150,2658550,1
"558","Agrostis.alpina","Schrankogel",4403250,2658650,1
"559","Agrostis.alpina","Schrankogel",4403650,2658550,1
"560","Agrostis.alpina","Schrankogel",4403650,2658250,1
"561","Agrostis.alpina","Schrankogel",4403650,2658350,1
"562","Agrostis.alpina","Schrankogel",4403150,2659350,1
"563","Agrostis.alpina","Schrankogel",4403750,2658050,1
"564","Agrostis.alpina","Schrankogel",4403050,2659350,1
"565","Agrostis.alpina","Schrankogel",4403450,2658750,1
"566","Agrostis.alpina","Schrankogel",4403050,2659250,1
"567","Agrostis.alpina","Schrankogel",4403050,2658250,1
"568","Agrostis.alpina","Schrankogel",4403250,2659250,1
"569","Agrostis.alpina","Schrankogel",4403450,2658450,1
"570","Agrostis.alpina","Schrankogel",4403450,2658250,1
"571","Agrostis.alpina","Schrankogel",4402950,2659850,1
"572","Agrostis.alpina","Schrankogel",4403150,2659950,1
"573","Agrostis.alpina","Schrankogel",4403550,2658650,1
"574","Agrostis.alpina","Schrankogel",4403550,2658250,1
"575","Agrostis.alpina","Schrankogel",4403250,2658550,1
"576","Agrostis.alpina","Schrankogel",4403250,2658250,1
"577","Agrostis.alpina","Schrankogel",4403150,2659250,1
"578","Agrostis.alpina","Schrankogel",4403250,2659150,1
"579","Agrostis.alpina","Schrankogel",4403550,2658450,1
"580","Agrostis.alpina","Schrankogel",4404150,2658450,1
"581","Agrostis.alpina","Schrankogel",4403750,2658450,1
"582","Agrostis.alpina","Schrankogel",4403950,2657950,1
"583","Agrostis.alpina","Schrankogel",4404250,2658350,1
"584","Agrostis.alpina","Schrankogel",4403750,2658350,1
"585","Agrostis.alpina","Schrankogel",4403450,2658550,1
"586","Agrostis.alpina","Schrankogel",4403350,2658850,1
"587","Agrostis.alpina","Schrankogel",4404150,2658550,1
"588","Agrostis.alpina","Schrankogel",4403550,2658550,1
"589","Agrostis.alpina","Schrankogel",4404050,2658450,1
"590","Agrostis.alpina","Schrankogel",4404150,2658650,1
"591","Agrostis.alpina","Schrankogel",4403750,2658650,1
"592","Agrostis.alpina","Schrankogel",4403250,2658150,1
"593","Agrostis.alpina","Schrankogel",4403350,2659250,1
"594","Agrostis.alpina","Schrankogel",4403250,2658050,1
"595","Agrostis.alpina","Schrankogel",4404550,2658850,1
"596","Agrostis.alpina","Schrankogel",4404350,2658850,1
"597","Agrostis.alpina","Schrankogel",4404350,2658450,1
"598","Agrostis.alpina","Schrankogel",4404450,2658650,1
"599","Agrostis.alpina","Schrankogel",4404150,2658350,1
"600","Agrostis.alpina","Schrankogel",4403750,2658550,1
"601","Agrostis.alpina","Schrankogel",4404050,2658550,1
"602","Agrostis.alpina","Schrankogel",4403250,2660050,1
"603","Agrostis.alpina","Schrankogel",4403550,2660350,1
"604","Agrostis.alpina","Schrankogel",4404250,2658250,1
"605","Agrostis.alpina","Schrankogel",4403350,2659750,1
"606","Agrostis.alpina","Schrankogel",4403250,2659950,1
"607","Agrostis.alpina","Schrankogel",4403450,2659750,1
"608","Agrostis.alpina","Schrankogel",4404050,2658350,1
"609","Agrostis.alpina","Schrankogel",4403650,2660450,1
"610","Agrostis.alpina","Schrankogel",4403350,2659850,1
"611","Agrostis.alpina","Schrankogel",4403950,2658250,1
"612","Agrostis.alpina","Schrankogel",4405050,2658450,1
"613","Agrostis.alpina","Schrankogel",4404350,2658350,1
"614","Agrostis.alpina","Schrankogel",4403250,2660150,1
"615","Agrostis.alpina","Schrankogel",4402950,2659350,1
"616","Agrostis.alpina","Schrankogel",4403050,2659850,1
"617","Agrostis.alpina","Schrankogel",4403050,2658650,1
"618","Agrostis.alpina","Schrankogel",4403150,2659650,1
"619","Agrostis.alpina","Schrankogel",4403050,2659650,1
"620","Agrostis.alpina","Schrankogel",4403150,2659750,1
"621","Agrostis.alpina","Schrankogel",4403250,2658850,1
"622","Agrostis.alpina","Schrankogel",4403350,2658750,1
"623","Agrostis.alpina","Schrankogel",4404950,2658750,1
"624","Agrostis.alpina","Schrankogel",4404850,2658750,1
"625","Agrostis.alpina","Schrankogel",4404950,2658850,1
"626","Agrostis.alpina","Schrankogel",4404850,2658850,1
"627","Agrostis.alpina","Schrankogel",4404350,2658650,1
"628","Agrostis.alpina","Schrankogel",4403750,2659950,1
"629","Agrostis.alpina","Schrankogel",4403550,2659850,1
"630","Agrostis.alpina","Schrankogel",4403150,2658850,1
"631","Agrostis.alpina","Schrankogel",4404250,2658450,1
"632","Agrostis.alpina","Schrankogel",4403950,2658950,1
"633","Agrostis.alpina","Schrankogel",4403750,2658850,1
"634","Agrostis.alpina","Schrankogel",4402950,2658750,1
"635","Agrostis.alpina","Schrankogel",4403150,2658950,1
"636","Agrostis.alpina","Schrankogel",4403150,2659050,1
"637","Agrostis.alpina","Schrankogel",4403250,2659750,1
"638","Agrostis.alpina","Schrankogel",4404850,2658450,1
"639","Agrostis.alpina","Schrankogel",4405050,2658550,1
"640","Agrostis.alpina","Schrankogel",4403250,2659050,1
"641","Agrostis.alpina","Schrankogel",4403950,2658350,1
"642","Agrostis.alpina","Schrankogel",4403950,2658550,1
"643","Agrostis.alpina","Schrankogel",4404650,2658450,1
"644","Agrostis.alpina","Schrankogel",4403450,2658850,1
"645","Agrostis.alpina","Schrankogel",4403350,2658950,1
"646","Agrostis.alpina","Schrankogel",4403150,2659150,1
"647","Agrostis.alpina","Schrankogel",4402950,2659450,1
"648","Agrostis.alpina","Schrankogel",4403250,2657950,1
"649","Agrostis.alpina","Schrankogel",4403750,2658950,1
"650","Agrostis.alpina","Schrankogel",4400850,2661150,1
"651","Agrostis.alpina","Schrankogel",4403750,2658250,1
"652","Agrostis.alpina","Schrankogel",4400650,2661150,1
"653","Agrostis.alpina","Schrankogel",4404150,2657950,1
"654","Agrostis.alpina","Schrankogel",4403350,2658650,1
"655","Agrostis.alpina","Schrankogel",4403750,2658750,1
"656","Agrostis.alpina","Schrankogel",4402850,2659650,1
"657","Agrostis.alpina","Schrankogel",4403250,2657750,1
"658","Agrostis.alpina","Schrankogel",4402950,2658450,1
"659","Agrostis.alpina","Schrankogel",4403950,2657850,1
"660","Agrostis.alpina","Schrankogel",4404150,2657850,1
"661","Anthoxanthum.alpinum","Alps",4116850,2339650,1
"662","Anthoxanthum.alpinum","Alps",4116950,2339650,1
"663","Anthoxanthum.alpinum","Alps",4105850,2342250,1
"664","Anthoxanthum.alpinum","Alps",4105650,2342450,1
"665","Anthoxanthum.alpinum","Alps",4106850,2342550,1
"666","Anthoxanthum.alpinum","Alps",4102150,2343250,1
"667","Anthoxanthum.alpinum","Alps",4102450,2343250,1
"668","Anthoxanthum.alpinum","Alps",4102250,2343350,1
"669","Anthoxanthum.alpinum","Alps",4102150,2343550,1
"670","Anthoxanthum.alpinum","Alps",4102050,2343650,1
"671","Anthoxanthum.alpinum","Alps",4100450,2350850,1
"672","Anthoxanthum.alpinum","Alps",4102250,2351150,1
"673","Anthoxanthum.alpinum","Alps",4098850,2351850,1
"674","Anthoxanthum.alpinum","Alps",4098550,2351950,1
"675","Anthoxanthum.alpinum","Alps",4100250,2352350,1
"676","Anthoxanthum.alpinum","Alps",4099450,2352650,1
"677","Anthoxanthum.alpinum","Alps",4075350,2542850,1
"678","Anthoxanthum.alpinum","Alps",4067750,2545150,1
"679","Anthoxanthum.alpinum","Alps",4078150,2547750,1
"680","Anthoxanthum.alpinum","Alps",4077750,2548650,1
"681","Anthoxanthum.alpinum","Alps",4072850,2560850,1
"682","Anthoxanthum.alpinum","Alps",4687150,2611650,1
"683","Anthoxanthum.alpinum","Alps",4517150,2620350,1
"684","Anthoxanthum.alpinum","Alps",4518250,2623450,1
"685","Anthoxanthum.alpinum","Alps",4520950,2627650,1
"686","Anthoxanthum.alpinum","Alps",4325950,2645250,1
"687","Anthoxanthum.alpinum","Alps",4702050,2646150,1
"688","Anthoxanthum.alpinum","Alps",4574950,2647550,1
"689","Anthoxanthum.alpinum","Alps",4490950,2647750,1
"690","Anthoxanthum.alpinum","Alps",4574850,2648650,1
"691","Anthoxanthum.alpinum","Alps",4612250,2649350,1
"692","Anthoxanthum.alpinum","Alps",4577850,2649850,1
"693","Anthoxanthum.alpinum","Alps",4577850,2651050,1
"694","Anthoxanthum.alpinum","Alps",4512950,2651750,1
"695","Anthoxanthum.alpinum","Alps",4610550,2652850,1
"696","Anthoxanthum.alpinum","Alps",4485350,2653050,1
"697","Anthoxanthum.alpinum","Alps",4549950,2653250,1
"698","Anthoxanthum.alpinum","Alps",4485450,2654250,1
"699","Anthoxanthum.alpinum","Alps",4486250,2654250,1
"700","Anthoxanthum.alpinum","Alps",4312150,2654350,1
"701","Anthoxanthum.alpinum","Alps",4486150,2655350,1
"702","Anthoxanthum.alpinum","Alps",4530350,2655750,1
"703","Anthoxanthum.alpinum","Alps",4500650,2656950,1
"704","Anthoxanthum.alpinum","Alps",4565350,2657150,1
"705","Anthoxanthum.alpinum","Alps",4566150,2657150,1
"706","Anthoxanthum.alpinum","Alps",4492950,2657750,1
"707","Anthoxanthum.alpinum","Alps",4493750,2657850,1
"708","Anthoxanthum.alpinum","Alps",4306150,2658150,1
"709","Anthoxanthum.alpinum","Alps",4568350,2658350,1
"710","Anthoxanthum.alpinum","Alps",4555350,2658950,1
"711","Anthoxanthum.alpinum","Alps",4556150,2658950,1
"712","Anthoxanthum.alpinum","Alps",4556850,2658950,1
"713","Anthoxanthum.alpinum","Alps",4557650,2659050,1
"714","Anthoxanthum.alpinum","Alps",4607950,2659150,1
"715","Anthoxanthum.alpinum","Alps",4608750,2659150,1
"716","Anthoxanthum.alpinum","Alps",4507450,2659450,1
"717","Anthoxanthum.alpinum","Alps",4588250,2659850,1
"718","Anthoxanthum.alpinum","Schrankogel",4403350,2659950,1
"719","Anthoxanthum.alpinum","Alps",4525650,2659950,1
"720","Anthoxanthum.alpinum","Alps",4532450,2660250,1
"721","Anthoxanthum.alpinum","Alps",4607850,2660250,1
"722","Anthoxanthum.alpinum","Alps",4301950,2661150,1
"723","Anthoxanthum.alpinum","Alps",4531650,2661350,1
"724","Anthoxanthum.alpinum","Alps",4609350,2661450,1
"725","Anthoxanthum.alpinum","Alps",4609350,2662550,1
"726","Anthoxanthum.alpinum","Alps",4567450,2662750,1
"727","Anthoxanthum.alpinum","Alps",4568150,2662850,1
"728","Anthoxanthum.alpinum","Alps",4568950,2662850,1
"729","Anthoxanthum.alpinum","Alps",4542950,2663950,1
"730","Anthoxanthum.alpinum","Racherin",4533950,2664350,1
"731","Anthoxanthum.alpinum","Racherin",4534050,2664350,1
"732","Anthoxanthum.alpinum","Racherin",4533950,2664450,1
"733","Anthoxanthum.alpinum","Racherin",4534050,2664450,1
"734","Anthoxanthum.alpinum","Racherin",4533850,2664550,1
"735","Anthoxanthum.alpinum","Racherin",4533950,2664550,1
"736","Anthoxanthum.alpinum","Racherin",4534050,2664550,1
"737","Anthoxanthum.alpinum","Alps",4606150,2664550,1
"738","Anthoxanthum.alpinum","Racherin",4533650,2664650,1
"739","Anthoxanthum.alpinum","Racherin",4533750,2664650,1
"740","Anthoxanthum.alpinum","Racherin",4533850,2664650,1
"741","Anthoxanthum.alpinum","Racherin",4533950,2664650,1
"742","Anthoxanthum.alpinum","Racherin",4534050,2664650,1
"743","Anthoxanthum.alpinum","Racherin",4534150,2664650,1
"744","Anthoxanthum.alpinum","Racherin",4533350,2664750,1
"745","Anthoxanthum.alpinum","Racherin",4533450,2664750,1
"746","Anthoxanthum.alpinum","Racherin",4533550,2664750,1
"747","Anthoxanthum.alpinum","Racherin",4533650,2664750,1
"748","Anthoxanthum.alpinum","Racherin",4533750,2664750,1
"749","Anthoxanthum.alpinum","Racherin",4533850,2664750,1
"750","Anthoxanthum.alpinum","Racherin",4533950,2664750,1
"751","Anthoxanthum.alpinum","Racherin",4534150,2664750,1
"752","Anthoxanthum.alpinum","Racherin",4534550,2664750,1
"753","Anthoxanthum.alpinum","Alps",4535350,2664750,1
"754","Anthoxanthum.alpinum","Racherin",4533150,2664850,1
"755","Anthoxanthum.alpinum","Racherin",4533250,2664850,1
"756","Anthoxanthum.alpinum","Racherin",4533350,2664850,1
"757","Anthoxanthum.alpinum","Racherin",4533450,2664850,1
"758","Anthoxanthum.alpinum","Racherin",4533550,2664850,1
"759","Anthoxanthum.alpinum","Racherin",4533650,2664850,1
"760","Anthoxanthum.alpinum","Racherin",4533750,2664850,1
"761","Anthoxanthum.alpinum","Racherin",4533850,2664850,1
"762","Anthoxanthum.alpinum","Racherin",4533950,2664850,1
"763","Anthoxanthum.alpinum","Racherin",4534050,2664850,1
"764","Anthoxanthum.alpinum","Racherin",4534150,2664850,1
"765","Anthoxanthum.alpinum","Racherin",4533050,2664950,1
"766","Anthoxanthum.alpinum","Racherin",4533250,2664950,1
"767","Anthoxanthum.alpinum","Racherin",4533350,2664950,1
"768","Anthoxanthum.alpinum","Racherin",4533450,2664950,1
"769","Anthoxanthum.alpinum","Racherin",4533550,2664950,1
"770","Anthoxanthum.alpinum","Racherin",4533750,2664950,1
"771","Anthoxanthum.alpinum","Racherin",4534050,2664950,1
"772","Anthoxanthum.alpinum","Racherin",4534150,2664950,1
"773","Anthoxanthum.alpinum","Racherin",4534250,2664950,1
"774","Anthoxanthum.alpinum","Racherin",4533050,2665050,1
"775","Anthoxanthum.alpinum","Racherin",4533150,2665050,1
"776","Anthoxanthum.alpinum","Racherin",4533250,2665050,1
"777","Anthoxanthum.alpinum","Racherin",4533350,2665050,1
"778","Anthoxanthum.alpinum","Racherin",4533550,2665050,1
"779","Anthoxanthum.alpinum","Racherin",4533650,2665050,1
"780","Anthoxanthum.alpinum","Racherin",4533750,2665050,1
"781","Anthoxanthum.alpinum","Racherin",4533850,2665050,1
"782","Anthoxanthum.alpinum","Racherin",4533050,2665150,1
"783","Anthoxanthum.alpinum","Racherin",4533150,2665150,1
"784","Anthoxanthum.alpinum","Racherin",4533350,2665150,1
"785","Anthoxanthum.alpinum","Racherin",4533450,2665150,1
"786","Anthoxanthum.alpinum","Racherin",4533550,2665150,1
"787","Anthoxanthum.alpinum","Racherin",4534150,2665150,1
"788","Anthoxanthum.alpinum","Racherin",4533250,2665250,1
"789","Anthoxanthum.alpinum","Racherin",4533350,2665250,1
"790","Anthoxanthum.alpinum","Racherin",4533450,2665250,1
"791","Anthoxanthum.alpinum","Racherin",4533550,2665250,1
"792","Anthoxanthum.alpinum","Racherin",4534050,2665250,1
"793","Anthoxanthum.alpinum","Racherin",4534150,2665250,1
"794","Anthoxanthum.alpinum","Alps",4537150,2665450,1
"795","Anthoxanthum.alpinum","Alps",4552850,2665450,1
"796","Anthoxanthum.alpinum","Alps",4537150,2665650,1
"797","Anthoxanthum.alpinum","Alps",4537150,2665750,1
"798","Anthoxanthum.alpinum","Racherin",4531750,2666050,1
"799","Anthoxanthum.alpinum","Alps",4520850,2666450,1
"800","Anthoxanthum.alpinum","Racherin",4531650,2666450,1
"801","Anthoxanthum.alpinum","Racherin",4531750,2666450,1
"802","Anthoxanthum.alpinum","Alps",4553550,2666650,1
"803","Anthoxanthum.alpinum","Alps",4531050,2666750,1
"804","Anthoxanthum.alpinum","Racherin",4531750,2666750,1
"805","Anthoxanthum.alpinum","Alps",4531250,2666850,1
"806","Anthoxanthum.alpinum","Alps",4583250,2666850,1
"807","Anthoxanthum.alpinum","Alps",4591550,2667250,1
"808","Anthoxanthum.alpinum","Alps",4592350,2667250,1
"809","Anthoxanthum.alpinum","Alps",4595350,2667350,1
"810","Anthoxanthum.alpinum","Alps",4597650,2667350,1
"811","Anthoxanthum.alpinum","Alps",4551950,2667650,1
"812","Anthoxanthum.alpinum","Alps",4552750,2667750,1
"813","Anthoxanthum.alpinum","Alps",4552850,2667750,1
"814","Anthoxanthum.alpinum","Alps",4553550,2667750,1
"815","Anthoxanthum.alpinum","Alps",4598050,2667750,1
"816","Anthoxanthum.alpinum","Alps",4526850,2667850,1
"817","Anthoxanthum.alpinum","Alps",4582450,2667850,1
"818","Anthoxanthum.alpinum","Alps",4551450,2668050,1
"819","Anthoxanthum.alpinum","Alps",4536750,2668150,1
"820","Anthoxanthum.alpinum","Alps",4592250,2668350,1
"821","Anthoxanthum.alpinum","Alps",4593750,2668450,1
"822","Anthoxanthum.alpinum","Alps",4554950,2668950,1
"823","Anthoxanthum.alpinum","Alps",4504750,2669250,1
"824","Anthoxanthum.alpinum","Alps",4579250,2669950,1
"825","Anthoxanthum.alpinum","Alps",4554950,2670050,1
"826","Anthoxanthum.alpinum","Alps",4555650,2670050,1
"827","Anthoxanthum.alpinum","Alps",4504750,2670350,1
"828","Anthoxanthum.alpinum","Alps",4535950,2670350,1
"829","Anthoxanthum.alpinum","Alps",4505550,2670450,1
"830","Anthoxanthum.alpinum","Alps",4535150,2671450,1
"831","Anthoxanthum.alpinum","Alps",4539650,2671650,1
"832","Anthoxanthum.alpinum","Alps",4688750,2671650,1
"833","Anthoxanthum.alpinum","Alps",4689150,2672450,1
"834","Anthoxanthum.alpinum","Alps",4688750,2672750,1
"835","Anthoxanthum.alpinum","Alps",4690250,2672850,1
"836","Anthoxanthum.alpinum","Alps",4551050,2673150,1
"837","Anthoxanthum.alpinum","Alps",4551750,2673250,1
"838","Anthoxanthum.alpinum","Alps",4497850,2673450,1
"839","Anthoxanthum.alpinum","Alps",4498550,2673550,1
"840","Anthoxanthum.alpinum","Alps",4539550,2673850,1
"841","Anthoxanthum.alpinum","Alps",4690950,2673950,1
"842","Anthoxanthum.alpinum","Alps",4597350,2674150,1
"843","Anthoxanthum.alpinum","Alps",4693150,2674150,1
"844","Anthoxanthum.alpinum","Alps",4551750,2674350,1
"845","Anthoxanthum.alpinum","Alps",4497050,2674550,1
"846","Anthoxanthum.alpinum","Alps",4540250,2674950,1
"847","Anthoxanthum.alpinum","Alps",4691550,2675150,1
"848","Anthoxanthum.alpinum","Alps",4692350,2675150,1
